"adm_level","adm0_code","adm0_name","adm1_code","adm1_name","adm2_code","adm2_name","reference_period_start","reference_period_end","id","is_zhai_covered","adm_code","adm_name"
"2","AF","Afghanistan","AF08","Panjsher","AF0805","Anawa","true","","34791","true","AF0805","Anawa"
"2","AF","Afghanistan","AF13","Paktya","AF1306","Sayed Karam","true","","34792","true","AF1306","Sayed Karam"
"2","AF","Afghanistan","AF30","Hilmand","AF3005","Washer","true","","34793","true","AF3005","Washer"
"2","AF","Afghanistan","AF03","Parwan","AF0304","Sayed Khel","true","","34794","true","AF0304","Sayed Khel"
"2","AF","Afghanistan","AF26","Zabul","AF2603","Shinkay","true","","34795","true","AF2603","Shinkay"
"2","AF","Afghanistan","AF01","Kabul","AF0111","Guldara","true","","34796","true","AF0111","Guldara"
"2","AF","Afghanistan","AF17","Badakhshan","AF1701","Fayzabad","true","","34797","true","AF1701","Fayzabad"
"2","AF","Afghanistan","AF14","Khost","AF1403","Gurbuz","true","","34798","true","AF1403","Gurbuz"
"2","AF","Afghanistan","AF25","Uruzgan","AF2502","Dehrawud","true","","34799","true","AF2502","Dehrawud"
"2","AF","Afghanistan","AF25","Uruzgan","AF2501","Tirinkot","true","","34800","true","AF2501","Tirinkot"
"2","AF","Afghanistan","AF12","Paktika","AF1216","Dila","true","","34801","true","AF1216","Dila"
"2","AF","Afghanistan","AF21","Balkh","AF2112","Shortepa","true","","34802","true","AF2112","Shortepa"
"2","AF","Afghanistan","AF31","Badghis","AF3103","Muqur","true","","34803","true","AF3103","Muqur"
"2","AF","Afghanistan","AF11","Ghazni","AF1108","Zanakhan","true","","34804","true","AF1108","Zanakhan"
"2","AF","Afghanistan","AF16","Nuristan","AF1601","Parun","true","","34805","true","AF1601","Parun"
"2","AF","Afghanistan","AF02","Kapisa","AF0204","Hisa-e-Awal-e-Kohistan","true","","34806","true","AF0204","Hisa-e-Awal-e-Kohistan"
"2","AF","Afghanistan","AF03","Parwan","AF0310","Shekh Ali","true","","34807","true","AF0310","Shekh Ali"
"2","AF","Afghanistan","AF09","Baghlan","AF0903","Doshi","true","","34808","true","AF0903","Doshi"
"2","AF","Afghanistan","AF17","Badakhshan","AF1714","Raghestan","true","","34809","true","AF1714","Raghestan"
"2","AF","Afghanistan","AF14","Khost","AF1408","Terezayi","true","","34810","true","AF1408","Terezayi"
"2","AF","Afghanistan","AF22","Sar-e-Pul","AF2202","Sayad","true","","34811","true","AF2202","Sayad"
"2","AF","Afghanistan","AF02","Kapisa","AF0202","Hisa-e-Duwum-e-Kohistan","true","","34812","true","AF0202","Hisa-e-Duwum-e-Kohistan"
"2","AF","Afghanistan","AF22","Sar-e-Pul","AF2201","Sar-e-Pul","true","","34813","true","AF2201","Sar-e-Pul"
"2","AF","Afghanistan","AF30","Hilmand","AF3011","Reg-i-Khan Nishin","true","","34814","true","AF3011","Reg-i-Khan Nishin"
"2","AF","Afghanistan","AF05","Logar","AF0502","Baraki Barak","true","","34815","true","AF0502","Baraki Barak"
"2","AF","Afghanistan","AF19","Kunduz","AF1906","Dasht-e-Archi","true","","34816","true","AF1906","Dasht-e-Archi"
"2","AF","Afghanistan","AF09","Baghlan","AF0902","Dahana-e-Ghori","true","","34817","true","AF0902","Dahana-e-Ghori"
"2","AF","Afghanistan","AF09","Baghlan","AF0912","Pul-e-Hisar","true","","34818","true","AF0912","Pul-e-Hisar"
"2","AF","Afghanistan","AF15","Kunar","AF1507","Dara-e-Pech","true","","34819","true","AF1507","Dara-e-Pech"
"2","AF","Afghanistan","AF03","Parwan","AF0303","Shinwari","true","","34820","true","AF0303","Shinwari"
"2","AF","Afghanistan","AF23","Ghor","AF2308","Taywarah","true","","34821","true","AF2308","Taywarah"
"2","AF","Afghanistan","AF23","Ghor","AF2303","Dawlatyar","true","","34822","true","AF2303","Dawlatyar"
"2","AF","Afghanistan","AF19","Kunduz","AF1907","Qala-e-Zal","true","","34823","true","AF1907","Qala-e-Zal"
"2","AF","Afghanistan","AF26","Zabul","AF2608","Atghar","true","","34824","true","AF2608","Atghar"
"2","AF","Afghanistan","AF34","Nimroz","AF3405","Khashrod","true","","34825","true","AF3405","Khashrod"
"2","AF","Afghanistan","AF24","Daykundi","AF2404","Khadir","true","","34826","true","AF2404","Khadir"
"2","AF","Afghanistan","AF10","Bamyan","AF1002","Shibar","true","","34827","true","AF1002","Shibar"
"2","AF","Afghanistan","AF30","Hilmand","AF3010","Kajaki","true","","34828","true","AF3010","Kajaki"
"2","AF","Afghanistan","AF17","Badakhshan","AF1704","Yaftal-e-Sufla","true","","34829","true","AF1704","Yaftal-e-Sufla"
"2","AF","Afghanistan","AF27","Kandahar","AF2701","Kandahar","true","","34830","true","AF2701","Kandahar"
"2","AF","Afghanistan","AF10","Bamyan","AF1006","Panjab","true","","34831","true","AF1006","Panjab"
"2","AF","Afghanistan","AF11","Ghazni","AF1107","Andar","true","","34832","true","AF1107","Andar"
"2","AF","Afghanistan","AF23","Ghor","AF2305","Pasaband","true","","34833","true","AF2305","Pasaband"
"2","AF","Afghanistan","AF05","Logar","AF0503","Charkh","true","","34834","true","AF0503","Charkh"
"2","AF","Afghanistan","AF04","Maidan Wardak","AF0404","Chak-e-Wardak","true","","34835","true","AF0404","Chak-e-Wardak"
"2","AF","Afghanistan","AF28","Jawzjan","AF2803","Khanaqa","true","","34836","true","AF2803","Khanaqa"
"2","AF","Afghanistan","AF06","Nangarhar","AF0616","Shinwar","true","","34837","true","AF0616","Shinwar"
"2","AF","Afghanistan","AF12","Paktika","AF1203","Yosuf Khel","true","","34838","true","AF1203","Yosuf Khel"
"2","AF","Afghanistan","AF15","Kunar","AF1502","Marawara","true","","34839","true","AF1502","Marawara"
"2","AF","Afghanistan","AF21","Balkh","AF2106","Balkh","true","","34840","true","AF2106","Balkh"
"2","AF","Afghanistan","AF32","Hirat","AF3207","Kushk","true","","34841","true","AF3207","Kushk"
"2","AF","Afghanistan","AF27","Kandahar","AF2715","Maruf","true","","34842","true","AF2715","Maruf"
"2","AF","Afghanistan","AF16","Nuristan","AF1608","Barg-e-Matal","true","","34843","true","AF1608","Barg-e-Matal"
"2","AF","Afghanistan","AF10","Bamyan","AF1001","Bamyan","true","","34844","true","AF1001","Bamyan"
"2","AF","Afghanistan","AF09","Baghlan","AF0906","Khinjan","true","","34845","true","AF0906","Khinjan"
"2","AF","Afghanistan","AF29","Faryab","AF2914","Khan-e-Char Bagh","true","","34846","true","AF2914","Khan-e-Char Bagh"
"2","AF","Afghanistan","AF15","Kunar","AF1506","Shigal","true","","34847","true","AF1506","Shigal"
"2","AF","Afghanistan","AF18","Takhar","AF1812","Dasht-e-Qala","true","","34848","true","AF1812","Dasht-e-Qala"
"2","AF","Afghanistan","AF27","Kandahar","AF2707","Khakrez","true","","34849","true","AF2707","Khakrez"
"2","AF","Afghanistan","AF23","Ghor","AF2301","Feroz Koh","true","","34850","true","AF2301","Feroz Koh"
"2","AF","Afghanistan","AF17","Badakhshan","AF1702","Argo","true","","34851","true","AF1702","Argo"
"2","AF","Afghanistan","AF27","Kandahar","AF2702","Arghandab","true","","34852","true","AF2702","Arghandab"
"2","AF","Afghanistan","AF30","Hilmand","AF3002","Nad-e-Ali","true","","34853","true","AF3002","Nad-e-Ali"
"2","AF","Afghanistan","AF28","Jawzjan","AF2810","Qarqin","true","","34854","true","AF2810","Qarqin"
"2","AF","Afghanistan","AF18","Takhar","AF1807","Kalafgan","true","","34855","true","AF1807","Kalafgan"
"2","AF","Afghanistan","AF24","Daykundi","AF2407","Sang-e-Takht","true","","34856","true","AF2407","Sang-e-Takht"
"2","AF","Afghanistan","AF20","Samangan","AF2003","Khuram Wa Sarbagh","true","","34857","true","AF2003","Khuram Wa Sarbagh"
"2","AF","Afghanistan","AF12","Paktika","AF1201","Sharan","true","","34858","true","AF1201","Sharan"
"2","AF","Afghanistan","AF29","Faryab","AF2910","Kohistan","true","","34859","true","AF2910","Kohistan"
"2","AF","Afghanistan","AF21","Balkh","AF2110","Khulm","true","","34860","true","AF2110","Khulm"
"2","AF","Afghanistan","AF17","Badakhshan","AF1717","Tagab","true","","34861","true","AF1717","Tagab"
"2","AF","Afghanistan","AF02","Kapisa","AF0207","Alasay","true","","34862","true","AF0207","Alasay"
"2","AF","Afghanistan","AF32","Hirat","AF3205","Zindajan","true","","34863","true","AF3205","Zindajan"
"2","AF","Afghanistan","AF16","Nuristan","AF1607","Mandol","true","","34864","true","AF1607","Mandol"
"2","AF","Afghanistan","AF15","Kunar","AF1504","Narang","true","","34865","true","AF1504","Narang"
"2","AF","Afghanistan","AF17","Badakhshan","AF1722","Darwaz-e-Payin","true","","34866","true","AF1722","Darwaz-e-Payin"
"2","AF","Afghanistan","AF03","Parwan","AF0301","Charikar","true","","34867","true","AF0301","Charikar"
"2","AF","Afghanistan","AF18","Takhar","AF1814","Khwaja Bahawuddin","true","","34868","true","AF1814","Khwaja Bahawuddin"
"2","AF","Afghanistan","AF34","Nimroz","AF3401","Zaranj","true","","34869","true","AF3401","Zaranj"
"2","AF","Afghanistan","AF26","Zabul","AF2606","Shah Joi","true","","34870","true","AF2606","Shah Joi"
"2","AF","Afghanistan","AF30","Hilmand","AF3007","Nawzad","true","","34871","true","AF3007","Nawzad"
"2","AF","Afghanistan","AF14","Khost","AF1406","Nadir Shah Kot","true","","34872","true","AF1406","Nadir Shah Kot"
"2","AF","Afghanistan","AF22","Sar-e-Pul","AF2207","Balkhab","true","","34873","true","AF2207","Balkhab"
"2","AF","Afghanistan","AF18","Takhar","AF1811","Eshkmesh","true","","34874","true","AF1811","Eshkmesh"
"1","SD","Sudan","SD01","Khartoum","","","2020-08-31T00:00:00","","1995","true","SD01","Khartoum"
"2","AF","Afghanistan","AF11","Ghazni","AF1111","Qara Bagh","true","","34875","true","AF1111","Qara Bagh"
"2","AF","Afghanistan","AF10","Bamyan","AF1007","Waras","true","","34876","true","AF1007","Waras"
"2","AF","Afghanistan","AF04","Maidan Wardak","AF0405","Saydabad","true","","34877","true","AF0405","Saydabad"
"2","AF","Afghanistan","AF04","Maidan Wardak","AF0409","Markaz-e-Behsud","true","","34878","true","AF0409","Markaz-e-Behsud"
"2","AF","Afghanistan","AF17","Badakhshan","AF1727","Darwaz-e-Balla","true","","34879","true","AF1727","Darwaz-e-Balla"
"2","AF","Afghanistan","AF28","Jawzjan","AF2809","Mardyan","true","","34880","true","AF2809","Mardyan"
"2","AF","Afghanistan","AF17","Badakhshan","AF1703","Arghanj Khwah","true","","34881","true","AF1703","Arghanj Khwah"
"2","AF","Afghanistan","AF32","Hirat","AF3214","Shindand","true","","34882","true","AF3214","Shindand"
"2","AF","Afghanistan","AF08","Panjsher","AF0806","Shutul","true","","34883","true","AF0806","Shutul"
"2","AF","Afghanistan","AF06","Nangarhar","AF0611","Pachir Wa Agam","true","","34884","true","AF0611","Pachir Wa Agam"
"2","AF","Afghanistan","AF28","Jawzjan","AF2802","Khwaja Dukoh","true","","34885","true","AF2802","Khwaja Dukoh"
"2","AF","Afghanistan","AF32","Hirat","AF3202","Injil","true","","34886","true","AF3202","Injil"
"2","AF","Afghanistan","AF05","Logar","AF0505","Mohammad Agha","true","","34887","true","AF0505","Mohammad Agha"
"2","AF","Afghanistan","AF28","Jawzjan","AF2807","Aqcha","true","","34888","true","AF2807","Aqcha"
"2","AF","Afghanistan","AF21","Balkh","AF2114","Keshendeh","true","","34889","true","AF2114","Keshendeh"
"2","AF","Afghanistan","AF21","Balkh","AF2102","Nahr-e-Shahi","true","","34890","true","AF2102","Nahr-e-Shahi"
"2","AF","Afghanistan","AF11","Ghazni","AF1103","Khwaja Umari","true","","34891","true","AF1103","Khwaja Umari"
"2","AF","Afghanistan","AF12","Paktika","AF1218","Wormamay","true","","34892","true","AF1218","Wormamay"
"2","AF","Afghanistan","AF32","Hirat","AF3213","Kohsan","true","","34893","true","AF3213","Kohsan"
"2","AF","Afghanistan","AF29","Faryab","AF2913","Andkhoy","true","","34894","true","AF2913","Andkhoy"
"2","AF","Afghanistan","AF17","Badakhshan","AF1720","Khwahan","true","","34895","true","AF1720","Khwahan"
"2","AF","Afghanistan","AF06","Nangarhar","AF0612","Dara-e-Nur","true","","34896","true","AF0612","Dara-e-Nur"
"2","AF","Afghanistan","AF06","Nangarhar","AF0622","Dur Baba","true","","34897","true","AF0622","Dur Baba"
"2","AF","Afghanistan","AF18","Takhar","AF1817","Yangi Qala","true","","34898","true","AF1817","Yangi Qala"
"2","AF","Afghanistan","AF09","Baghlan","AF0911","Tala Wa Barfak","true","","34899","true","AF0911","Tala Wa Barfak"
"2","AF","Afghanistan","AF19","Kunduz","AF1902","Chahar Darah","true","","34900","true","AF1902","Chahar Darah"
"2","AF","Afghanistan","AF12","Paktika","AF1215","Giyan","true","","34901","true","AF1215","Giyan"
"2","AF","Afghanistan","AF26","Zabul","AF2609","Nawbahar","true","","34902","true","AF2609","Nawbahar"
"2","AF","Afghanistan","AF20","Samangan","AF2007","Dara-e-Suf-e-Bala","true","","34903","true","AF2007","Dara-e-Suf-e-Bala"
"2","AF","Afghanistan","AF09","Baghlan","AF0904","Nahrin","true","","34904","true","AF0904","Nahrin"
"2","AF","Afghanistan","AF21","Balkh","AF2107","Sholgareh","true","","34905","true","AF2107","Sholgareh"
"2","AF","Afghanistan","AF29","Faryab","AF2906","Shirin Tagab","true","","34906","true","AF2906","Shirin Tagab"
"2","AF","Afghanistan","AF29","Faryab","AF2905","Bilcheragh","true","","34907","true","AF2905","Bilcheragh"
"2","AF","Afghanistan","AF17","Badakhshan","AF1728","Wakhan","true","","34908","true","AF1728","Wakhan"
"2","AF","Afghanistan","AF14","Khost","AF1402","Mandozayi","true","","34909","true","AF1402","Mandozayi"
"2","AF","Afghanistan","AF08","Panjsher","AF0801","Bazarak","true","","34910","true","AF0801","Bazarak"
"2","AF","Afghanistan","AF28","Jawzjan","AF2808","Fayzabad","true","","34912","true","AF2808","Fayzabad"
"2","AF","Afghanistan","AF06","Nangarhar","AF0605","Kama","true","","34913","true","AF0605","Kama"
"2","AF","Afghanistan","AF10","Bamyan","AF1003","Sayghan","true","","34914","true","AF1003","Sayghan"
"2","AF","Afghanistan","AF19","Kunduz","AF1901","Kunduz","true","","34915","true","AF1901","Kunduz"
"2","AF","Afghanistan","AF11","Ghazni","AF1110","Nawur","true","","34916","true","AF1110","Nawur"
"2","AF","Afghanistan","AF23","Ghor","AF2310","Saghar","true","","34917","true","AF2310","Saghar"
"2","AF","Afghanistan","AF11","Ghazni","AF1119","Nawa","true","","34918","true","AF1119","Nawa"
"2","AF","Afghanistan","AF11","Ghazni","AF1117","Gelan","true","","34919","true","AF1117","Gelan"
"2","AF","Afghanistan","AF15","Kunar","AF1515","Nari","true","","34920","true","AF1515","Nari"
"2","AF","Afghanistan","AF34","Nimroz","AF3403","Chakhansur","true","","34921","true","AF3403","Chakhansur"
"2","AF","Afghanistan","AF14","Khost","AF1407","Sabari","true","","34922","true","AF1407","Sabari"
"2","AF","Afghanistan","AF17","Badakhshan","AF1719","Shighnan","true","","34923","true","AF1719","Shighnan"
"2","AF","Afghanistan","AF04","Maidan Wardak","AF0407","Hesa-e-Awal-e-Behsud","true","","34924","true","AF0407","Hesa-e-Awal-e-Behsud"
"2","AF","Afghanistan","AF09","Baghlan","AF0901","Pul-e-Khumri","true","","34925","true","AF0901","Pul-e-Khumri"
"2","AF","Afghanistan","AF26","Zabul","AF2602","Tarnak Wa Jaldak","true","","34926","true","AF2602","Tarnak Wa Jaldak"
"2","AF","Afghanistan","AF09","Baghlan","AF0908","Deh Salah","true","","34927","true","AF0908","Deh Salah"
"2","AF","Afghanistan","AF14","Khost","AF1401","Matun","true","","34928","true","AF1401","Matun"
"2","AF","Afghanistan","AF18","Takhar","AF1815","Darqad","true","","34929","true","AF1815","Darqad"
"2","AF","Afghanistan","AF05","Logar","AF0504","Khoshi","true","","34930","true","AF0504","Khoshi"
"2","AF","Afghanistan","AF31","Badghis","AF3101","Qala-e-Naw","true","","34931","true","AF3101","Qala-e-Naw"
"2","AF","Afghanistan","AF15","Kunar","AF1512","Dangam","true","","34932","true","AF1512","Dangam"
"2","AF","Afghanistan","AF32","Hirat","AF3216","Chisht-e-Sharif","true","","34933","true","AF3216","Chisht-e-Sharif"
"2","AF","Afghanistan","AF33","Farah","AF3303","Khak-e-Safed","true","","34934","true","AF3303","Khak-e-Safed"
"2","AF","Afghanistan","AF10","Bamyan","AF1004","Kahmard","true","","34935","true","AF1004","Kahmard"
"2","AF","Afghanistan","AF27","Kandahar","AF2712","Nesh","true","","34936","true","AF2712","Nesh"
"2","AF","Afghanistan","AF32","Hirat","AF3204","Karukh","true","","34937","true","AF3204","Karukh"
"2","AF","Afghanistan","AF04","Maidan Wardak","AF0402","Nerkh","true","","34938","true","AF0402","Nerkh"
"2","AF","Afghanistan","AF27","Kandahar","AF2716","Reg","true","","34939","true","AF2716","Reg"
"2","AF","Afghanistan","AF15","Kunar","AF1508","Bar Kunar","true","","34940","true","AF1508","Bar Kunar"
"2","AF","Afghanistan","AF27","Kandahar","AF2710","Maywand","true","","34941","true","AF2710","Maywand"
"2","AF","Afghanistan","AF17","Badakhshan","AF1723","Eshkashem","true","","34942","true","AF1723","Eshkashem"
"2","AF","Afghanistan","AF08","Panjsher","AF0804","Khenj","true","","34943","true","AF0804","Khenj"
"2","AF","Afghanistan","AF12","Paktika","AF1217","Wazakhah","true","","34944","true","AF1217","Wazakhah"
"2","AF","Afghanistan","AF24","Daykundi","AF2408","Kajran","true","","34945","true","AF2408","Kajran"
"2","AF","Afghanistan","AF12","Paktika","AF1207","Zarghun Shahr","true","","34946","true","AF1207","Zarghun Shahr"
"2","AF","Afghanistan","AF03","Parwan","AF0302","Bagram","true","","34947","true","AF0302","Bagram"
"2","AF","Afghanistan","AF11","Ghazni","AF1118","Ajristan","true","","34948","true","AF1118","Ajristan"
"2","AF","Afghanistan","AF32","Hirat","AF3211","Ghoryan","true","","34949","true","AF3211","Ghoryan"
"2","AF","Afghanistan","AF09","Baghlan","AF0910","Burka","true","","34950","true","AF0910","Burka"
"2","AF","Afghanistan","AF06","Nangarhar","AF0601","Jalalabad","true","","34951","true","AF0601","Jalalabad"
"2","AF","Afghanistan","AF32","Hirat","AF3215","Farsi","true","","34952","true","AF3215","Farsi"
"2","AF","Afghanistan","AF18","Takhar","AF1809","Khwaja Ghar","true","","34953","true","AF1809","Khwaja Ghar"
"2","AF","Afghanistan","AF22","Sar-e-Pul","AF2205","Sancharak","true","","34954","true","AF2205","Sancharak"
"2","AF","Afghanistan","AF15","Kunar","AF1505","Sar Kani","true","","34955","true","AF1505","Sar Kani"
"2","AF","Afghanistan","AF09","Baghlan","AF0905","Baghlan-e-Jadid","true","","34956","true","AF0905","Baghlan-e-Jadid"
"2","AF","Afghanistan","AF06","Nangarhar","AF0614","Goshta","true","","34957","true","AF0614","Goshta"
"2","AF","Afghanistan","AF22","Sar-e-Pul","AF2204","Sozmaqala","true","","34958","true","AF2204","Sozmaqala"
"2","AF","Afghanistan","AF27","Kandahar","AF2708","Arghestan","true","","34959","true","AF2708","Arghestan"
"2","AF","Afghanistan","AF31","Badghis","AF3107","Ghormach","true","","34960","true","AF3107","Ghormach"
"2","AF","Afghanistan","AF28","Jawzjan","AF2801","Shiberghan","true","","34961","true","AF2801","Shiberghan"
"2","AF","Afghanistan","AF01","Kabul","AF0113","Estalef","true","","34962","true","AF0113","Estalef"
"2","AF","Afghanistan","AF21","Balkh","AF2108","Chemtal","true","","34963","true","AF2108","Chemtal"
"2","AF","Afghanistan","AF17","Badakhshan","AF1707","Darayem","true","","34964","true","AF1707","Darayem"
